443,3567950627852317,MD5572175840263563075550,303,19-01-2022,13
444,630400174515878968,LC40ZMEA857414110579961576817219,601,25-02-2022,3
445,3568688788664829,SV81JPGL05225669634557751044,299,29-10-2021,8
446,3568688788664829,PS95USLK304735251842049643900,516,06-10-2022,6
447,3568739207341372,BA695330064460988483,4,25-04-2022,19
448,3568739207341372,MT39AGGP05714845288861818682804,33,26-04-2022,7
449,3568739207341372,SE7008240014222828246230,554,13-05-2022,12
450,3568739207341372,VG12FOYG9771923119806330,54,04-07-2022,17
451,3568739207341372,IT91F9554811167578768591457,217,15-08-2022,7
452,3568739207341372,SC65FTOD40976031322543091199PZH,546,27-09-2022,18
453,3569033561741479,FO1456308309525385,90,10-06-2022,8
454,3569033561741479,DO34053316090996924928314344,238,07-08-2022,15
455,201927261126404,SE8958554798708007682146,178,03-09-2022,10
456,201927261126404,LU533730865990714321,181,11-09-2022,10
457,3569940716186238,BI5340040590735155936637172,90,17-06-2022,6
458,3569940716186238,DO12502742937236163326771725,47,30-07-2022,17
459,3570660567240895,AD3131656828132178060150,472,03-10-2021,17
460,3570660567240895,EG198174410692079972806527555,685,21-03-2022,19
461,3570660567240895,MD9169332013227907189563,118,12-05-2022,18
462,3543194078824561,BE14469314611840,4,18-01-2022,5
463,5100135023838404,IQ82TAFK662926543591537,775,06-03-2022,7
464,5100135023838404,GI73MVJK831628238338186,418,25-03-2022,15
465,3570797197535920,UA303355260243842967100225514,520,01-08-2022,16
466,3571061771029993,AT358832996554674242,52,13-11-2021,12
467,3571061771029993,ES4627121636864278541232,2,10-07-2022,19
468,3571061771029993,MT53UXMT97968422386366597179368,272,07-08-2022,6
469,3571061771029993,FR1341051191475842744013838,0,21-09-2022,6
470,3571392599113093,LY23575724406700547007136,30,16-04-2022,5
471,3571392599113093,ME76746928306955305165,62,14-09-2022,13
472,3571614843598856,FO2398095197866875,110,11-07-2022,15
473,3571614843598856,EE464931232172756748,252,17-07-2022,17
474,3571614843598856,MU02FHNL3091770645289408735KJG,749,22-08-2022,15
475,3571614843598856,MU42LCWR9647068143279403384NLN,227,09-01-2023,12
476,3571643759388101,KW20QICZ2262027696961833613897,222,08-12-2021,15
477,3571643759388101,MU64GHFV6560349725467863015WSI,246,21-12-2021,18
478,3571643759388101,BI2268489507931357548848800,605,08-01-2022,14
479,3576610069377319,SM22M9109171975388260210335,468,09-03-2022,13
480,3571643759388101,IQ86BGCQ605758161158884,239,23-04-2022,16
481,5010120310092344,FI8426461725934278,295,23-01-2022,7
482,3571814317357884,PS22SIHY678840125280017067641,323,25-02-2022,9
483,5010120310092344,EG051482782285305312158117224,224,15-05-2022,17
484,3571814317357884,BA628994132936679277,233,16-06-2022,8
485,3570660567240895,SA4030092869700219446197,501,28-03-2021,8
486,5586602840946812,FO6926203635959976,75,25-07-2021,2
487,3572953643603667,YY06LOQJ31737534438016584833636678,392,01-04-2022,4
488,5586602840946812,DO32918594019976620326295708,535,12-05-2022,2
489,630466977812649846,PL92790409283258166422020187,189,03-03-2022,13
490,630466977812649846,MR2513986381715221090692719,132,12-03-2022,16
491,5100130316698391,SI62853504300087983,460,15-03-2022,8
492,6706190876729180,MR1526735909356689165939342,107,28-03-2022,7
493,3573016604085057,AZ65AZHC13866365891026810716,630,30-03-2022,8
494,6706190876729180,XK689734318698709365,439,09-05-2022,16
495,3573016604085057,LC14TACE356844560014500593457091,714,14-07-2022,8
496,5100130316698391,SA2360434835582143172076,481,16-07-2022,12
497,6706190876729180,YY33TIRP35587490223279128671216337,113,12-08-2022,7
498,630466977812649846,IT26O2784349368552783284360,316,22-11-2022,19
499,5602227143912723,DO68004689720820307154197981,459,24-12-2021,19
500,3573157562013853,BR1238388082460336888567730E4,226,27-05-2022,13
501,50208359548162556,GT26359062037053942904392904,718,09-09-2022,3
502,3530393600541413,GT82558575759262025494293203,309,15-11-2021,5
503,3530393600541413,TN0700813868388940240600,419,01-02-2022,8
504,3530393600541413,AT301784947343332009,680,27-06-2022,14
505,3573973616285515,AD3933049525681493574963,100,03-05-2022,13
506,201694443691883,RS63232623035213534130,15,06-04-2021,19
507,201694443691883,BH30NGDQ92194263816803,498,24-04-2021,13
508,0604208558230577674,EG198174410692079972806527555,420,28-05-2021,13
509,201694443691883,LV72LLZR4748407834941,297,18-06-2021,12
510,3574144298800935,GB42SRIZ59404800013034,145,19-06-2021,12
511,3531499176825913,LV47NJUD6840790828992,17,02-10-2021,17
512,3531499176825913,TN0366281657062314769664,110,31-07-2022,3
513,3531499176825913,SK3854573994364363577816,675,02-09-2022,19
514,3531499176825913,LI2542976004027243951,437,05-09-2022,5
515,3574341136776802,PL05978390420283103541832004,91,15-05-2022,19
516,4913989043105958,DJ1917669268229670998724163,413,06-01-2022,8
517,5602241511548894,EE464931232172756748,322,12-01-2022,8
518,4913989043105958,JO49SUHT7847708656827765371191,60,07-04-2022,18
519,4913989043105958,SI30597418591875336,1776,02-08-2022,9
520,4913989043105958,YY35MARZ78467040937019630129803019,1301,08-09-2022,9
521,4913989043105958,SM72K9984449636527838669006,312,13-09-2022,15
522,3574393632639570,PT79416238997773705552068,547,01-11-2022,5
523,3583004616511474,TR908325031422030671662648,75,29-03-2022,2
524,3574664327552736,BY94250572954504573183367147,299,30-03-2022,17
525,3574664327552736,SC36ZUVO61313097544250069863LRL,321,26-04-2022,9
526,3546076970759473,IL406477499350467328571,589,12-09-2022,16
527,3574664327552736,LI2542976004027243951,64,04-10-2022,4
528,3574664327552736,SK8077026316144426874629,15,06-12-2022,12
529,3574674846973685,GR6762449573684240052606292,255,05-03-2022,9
530,3574851367168305,BE14469314611840,146,15-01-2022,16
531,3574851367168305,BY55678224608426561703960757,808,28-08-2022,6
532,3574851367168305,SA7021720878507561971468,372,10-09-2022,12
533,3575232728860733,LC75KJVQ617213438949910739036461,486,18-08-2022,16
534,3575232728860733,SK5192567108006251686152,1084,04-11-2022,18
535,3565898356604239,KZ225303079462190161,1091,30-11-2022,19
536,3575519605762101,EE095231524634635622,727,04-09-2022,17
537,5290687997575909,AL70221476133868176865613455,356,01-12-2021,12
538,5290687997575909,BY07728352625504321685996183,298,19-12-2021,16
539,5290687997575909,PT43036832973831599831168,121,28-02-2022,4
540,3575587928104996,TL023201707990755200993,527,05-04-2022,13
541,201906897724188,GE02OS3173791861957865,441,07-04-2022,3
542,5010122278903983,FI8424010002415266,941,09-05-2022,17
543,5602241383625549,CY52842243233816284758099198,906,13-05-2022,8
544,3575587928104996,IT28C5519058771486992864276,149,30-09-2022,3
545,3576049661406996,CR64256772886273953412,40,30-09-2022,4
546,3576610069377319,GB52YBXC76043656246042,235,19-12-2021,14
547,6304809399264781,BA506100885194701837,640,08-01-2022,10
548,3571643759388101,KZ179930356356878695,381,18-01-2022,19
549,6304809399264781,PS59IJPO697405269297208312568,852,03-03-2022,8
550,3576610069377319,ME43743693988421162792,368,06-03-2022,9
551,3576610069377319,PL07052298103965532758000195,384,15-04-2022,15
552,3576610069377319,BI5034957460640942927480543,26,27-04-2022,15
553,6304809399264781,BG18RNPT44983743507530,523,29-04-2022,8
554,6304809399264781,UA693740849738685329409997811,16,06-05-2022,6
555,3568688788664829,ST83720032684338178846695,402,04-12-2021,18
556,5048372469871707,KZ233311216304914322,473,16-07-2021,18
557,3577066630990073,PS68NDXM816286550705308023945,513,05-09-2021,2
558,6763486701335736610,RS45465895378278750801,157,29-10-2021,19
559,5048372469871707,ME56244210742341736891,193,08-12-2021,19
560,3577066630990073,KW20QICZ2262027696961833613897,144,24-12-2021,16
561,5048372469871707,LI3023377643439514192,970,31-12-2021,15
562,6763486701335736610,NL44QNEC7306080008,471,14-01-2022,6
563,6763486701335736610,BE23942432736164,39,21-01-2022,15
564,3557124256544072,DK4285115515734879,78,04-03-2022,14
565,3557124256544072,ES6263213517124561611001,359,08-03-2022,14
566,3557124256544072,NO5324910795096,410,02-04-2022,14
567,3557124256544072,YY48BJMV68797891094234256079102327,251,14-04-2022,18
568,3577211324914126,FR3650916874961286524982974,173,01-09-2021,7
569,5108757155064335,BR1238388082460336888567730E4,101,26-10-2021,2
570,5108757155064335,FR1341051191475842744013838,795,07-04-2022,2
571,5108757155064335,ME02673238361034410832,387,17-08-2022,2
572,3577211324914126,IL729229997026774445919,14,26-08-2022,17
573,3577792074504605,CH8053470715216806966,366,30-07-2022,13
574,3578105177031666,LY23706458192629169439719,207,04-04-2022,19
575,3578105177031666,BI7964441933780925811829834,132,21-05-2022,14
576,3578666434900506,PT07195951426071614957148,424,16-10-2021,17
577,3578666434900506,DJ7574215905696552536305018,615,13-02-2022,7
578,3578666434900506,KZ225303079462190161,24,28-04-2022,3
579,5269572745814429,UA303355260243842967100225514,746,24-07-2022,18
580,3579031528447311,TL677076884470438412795,864,15-08-2022,13
581,5269572745814429,NL51KUQL8081737596,1396,08-12-2022,13
582,342438540494852,IS163329640689399692350324,6,16-05-2021,9
583,3579377355297703,BI7559563723524044988860811,423,28-05-2021,7
584,3579377355297703,PS10WDBY423512757316988527230,465,13-10-2021,14
585,3579377355297703,DJ0345123835212513147777886,25,25-08-2022,6
586,5048378993480048,RO30LACV5893051232458065,1544,14-10-2022,16
587,3582539562603800,SC94HYGC39285075184644066196IWF,220,10-10-2022,14
588,3580408888742837,FI9578540392143452,269,28-05-2022,16
589,3580408888742837,TR700195449172232524085620,596,05-07-2022,15
590,3580408888742837,SC12KQGX05137361000708902774LDN,230,05-08-2022,16
591,3580673753187158,MK81754744838766647,193,27-09-2022,5
592,3580877745030372,BA824499334222123490,24,18-07-2022,10
593,3580877745030372,LI8867439984974751980,328,23-11-2022,9
594,3580893207036021,GR5903115174910048345962021,253,10-08-2022,7
595,3580893207036021,RS07756783329260007681,155,12-09-2022,3
596,3580893207036021,SE4961949676867710442934,71,01-11-2022,6
597,3580893207036021,KZ512968934611125080,2,14-11-2022,10
598,3580893207036021,JO33CXAK4019486286072200895281,1022,05-12-2022,4
599,3581209164061929,TN1421658029218150087563,88,22-03-2022,10
600,3557574175422240,RS97738821660451841966,137,28-05-2022,6
601,3581209164061929,PS83ZXLD972078225125586791573,525,30-05-2022,18
602,3550949620549275,TL038634256374672739231,482,23-09-2022,13
603,3581209164061929,BG10NNVH19432762396460,691,26-09-2022,18
604,3581054556496048,SD8191972093916520,658,29-09-2022,3
605,3550949620549275,GL7279847442990445,222,01-10-2022,9
606,3581209164061929,GR4544142763613570607728466,256,17-11-2022,13
607,3550949620549275,SV67OVZY27376648324218015133,12,22-03-2022,19
608,3581209164061929,GT54891816765256459228647662,227,25-05-2022,9
609,3581054556496048,IQ55DEIW042650671161020,445,28-05-2022,15
610,3557574175422240,FO3936531225266287,515,29-05-2022,8
611,3557574175422240,BR1293406327994390032916832X8,646,09-09-2022,12
612,3581054556496048,LY23575724406700547007136,2,16-09-2022,18
613,3581209164061929,DK5781911201446272,843,29-09-2022,17
614,3581540990708865,CH4561437463327168825,453,02-04-2022,7
615,3582258343182402,KW66EEMC9918478047597116485211,413,25-04-2022,18
616,3574664327552736,MU30NOWT1995993348773986183ZYQ,825,21-05-2022,4
617,3546076970759473,BH29DJBH42622906448875,747,12-09-2022,13
618,3574664327552736,LT814596503926180401,70,15-09-2022,4
619,3583004616511474,DK4285115515734879,432,25-12-2022,2
620,670671603610193954,GT82558575759262025494293203,292,13-05-2022,17
621,670671603610193954,FR7218944065886747066579970,419,22-08-2022,10
622,3584103437984610,DE02909721552648054718,69,11-11-2021,4
623,675940856916705939,LY52347087932538961986035,45,01-10-2022,9
624,3563045436411696,UA621027755851621872218421182,182,21-09-2022,19
625,3584628278295957,SV67OVZY27376648324218015133,152,26-12-2022,17
626,3585287530211333,LC43FMXA720843610432219701500069,133,22-02-2022,3
627,3585287530211333,EG775078682082248806751489321,715,12-04-2022,16
628,3585310205153539,IT26O2784349368552783284360,543,25-10-2021,12
629,3585389241553134,KZ390856378132161174,203,13-09-2021,16
630,3585389241553134,NO9323470406165,1374,10-10-2021,9
631,3553021434179678,YY33TIRP35587490223279128671216337,397,02-11-2021,14
632,3553021434179678,QA52UQMI635286766547146574138,255,02-12-2021,13
633,3585389241553134,IS163329640689399692350324,326,11-02-2022,19
634,3585389241553134,RU4965950019345006675528372669412,42,17-02-2022,3
635,3546529031304036,ES3552286281700243725025,119,30-03-2022,17
636,3585750022489139,PK47SYHQ1368599160673268,1,21-06-2021,7
637,3585750022489139,LV67WVVY4409703035204,310,11-10-2021,6
638,3585750022489139,YY35MARZ78467040937019630129803019,93,09-02-2022,14
639,3585750022489139,ZZ87ZTMZ502748509684968880118416524,544,01-06-2022,3
640,3588458889501098,HU76924066009963800777545660,395,26-07-2021,5
641,3535458708599459,AZ62PEUC98962462953365364616,231,20-11-2021,4
642,3588711601876176,HU30408758300097700316633607,220,12-04-2022,12
643,3589641674323286,KW20QICZ2262027696961833613897,458,20-09-2022,10
644,3589641674323286,MC4463991500181209364370091,1009,26-09-2022,5
645,3589646107363445,JO33CXAK4019486286072200895281,144,07-12-2021,8
646,36197795928706,PK82XMQB3029988342615202,458,23-12-2021,8
647,3543794715217713,TR872436496838970016698494,495,12-04-2022,12
648,36197795928706,BG12VNED54610274124478,427,16-04-2022,7
649,36690731626616,BG85KCJW60292540885596,40,05-04-2022,19
650,36690731626616,SD1270699765681806,278,27-05-2022,17
651,36690731626616,PS57MLVO321547624905332470984,196,16-06-2022,7
652,36690731626616,SC63QUWK21650185979806661216GCT,318,18-09-2022,9
653,6385599299408289,MU65ZWRW0594766697335679530MCZ,26,19-02-2022,10
654,6385599299408289,CH3343284558438014619,483,03-04-2022,8
655,36883221870121,MD9169332013227907189563,936,13-04-2022,7
656,670961789007380152,LY52347087932538961986035,639,12-07-2022,15
657,3574674846973685,AT301784947343332009,782,23-02-2022,8
658,371478217100832,GB30AXQF03798837884923,890,07-03-2022,8
659,372301276774066,KZ179930356356878695,1,07-04-2022,4
660,372301276774066,AZ28XHNZ88327058081402658263,776,14-06-2022,14
661,372301276774066,TR371414743479797145202939,416,21-10-2022,7
662,372301630023994,CR64411949957030447616,96,15-11-2021,13
663,3582258343182402,NO9323470406165,245,24-03-2022,16
664,372301630023994,GE64GG0306326152800694,87,04-04-2022,19
665,676222519979772876,IQ47WNZN067604541799751,236,05-08-2021,19
666,676222519979772876,EG775078682082248806751489321,290,13-09-2021,10
667,372301690933116,RS09886158863086916158,996,12-03-2022,3
668,372301690933116,KW38NGJQ2144514998103509546063,290,02-07-2022,7
669,676222519979772876,DK2081174224207438,881,01-08-2022,16
670,6767540646214366,DJ7574215905696552536305018,407,08-09-2022,6
671,374283451677330,RU4965950019345006675528372669412,478,28-10-2022,7
672,374283451677330,RU4965950019345006675528372669412,1047,15-11-2022,8
673,6767540646214366,SM97C1840849619207204686426,546,19-11-2022,10
674,374283451677330,IL075143018881839339072,12,29-11-2022,13
675,5144878953176703,SC75PBGH05407633458589632620CFR,567,24-03-2022,5
676,5144878953176703,BH29DJBH42622906448875,382,16-07-2022,10
677,5144878953176703,ES4627121636864278541232,114,20-07-2022,15
678,374283878441294,IE24YBCN02453561742243,362,31-08-2021,9
679,374283878441294,EE073124146676052677,85,12-09-2021,3
680,374283878441294,AL53571979310976839658593964,5,23-11-2021,3
681,374288548540334,PT07195951426071614957148,131,25-04-2022,17
682,374288548540334,RS07756783329260007681,95,07-05-2022,6
683,374288548540334,CR72012659088252790114,124,08-09-2022,8
684,6331109721315501,CH9346295157093692008,384,25-04-2022,7
685,6331109721315501,ME57599821297490497367,725,06-06-2022,14
686,6331109721315501,DE81601998964542924472,848,06-09-2022,6
687,4936667853462320,JO41AHYI1195646942731538380129,202,24-11-2021,15
688,4936667853462320,IS161425320809582743905865,168,16-01-2022,5
689,374622463716745,CR64256772886273953412,240,24-12-2021,19
690,374622463716745,IQ82TAFK662926543591537,394,16-05-2022,16
691,376208042078316,LT107251035315534037,179,17-07-2021,10
692,4017951322870830,RS07756783329260007681,226,17-09-2022,8
693,4017953136275818,CZ7666762759797338441623,160,08-09-2022,6
694,4017953976643471,SM75U1267988106162746506592,276,25-01-2022,18
695,4017953976643471,NL41MIGS2389939465,213,19-03-2022,17
696,4017953976643471,KW66EEMC9918478047597116485211,6,09-04-2022,6
697,4026799844293570,HU76924066009963800777545660,104,15-11-2021,16
698,4026799844293570,DJ7574215905696552536305018,770,09-04-2022,4
699,4026846817407651,TL571808015518114825731,647,03-10-2022,13
700,3536046119918928,DE02909721552648054718,100,08-09-2021,15
701,3536046119918928,PK19OUCR2894927656069109,1801,09-09-2021,4
702,5018413101912508490,EG198174410692079972806527555,122,09-09-2021,7
703,5018413101912508490,VA02387905639951985496,574,12-09-2021,18
704,4041370464128149,HU52914182018045754765220493,554,12-09-2021,15
705,3536046119918928,MC5028563420386611084419897,550,13-09-2021,5
706,5018413101912508490,LI8867439984974751980,1338,13-09-2021,16
707,4041370464128149,LV67WVVY4409703035204,182,13-09-2021,7
708,4041370464128149,KW33JFJA7201700293143780429754,161,13-09-2021,17
709,4508933649001469,BY94250572954504573183367147,59,25-10-2021,17
710,4508933649001469,NL44QNEC7306080008,825,31-10-2021,19
711,4508933649001469,LU645835290604329706,961,06-12-2021,18
712,3546116859654138,AD0257095828913168228039,516,15-12-2021,16
713,3546116859654138,CZ7986266282016391180118,39,18-01-2022,18
714,3546116859654138,AZ65AZHC13866365891026810716,65,31-07-2022,14
715,3546116859654138,KZ116403743987876257,41,03-09-2022,13
716,4041591175763656,LV42XEQD9926461178304,372,05-10-2022,17
717,3546116859654138,CR70046147082785233553,396,13-10-2022,15
718,4041591175763656,IL135620878238049368325,1025,02-11-2022,10
719,4508933649001469,JO28JGKQ5411797475095421628909,254,07-11-2022,9
720,4508933649001469,IL170209556332465065467,348,13-11-2022,4
721,4041592949899248,SV29EYDT49642715359570288769,785,10-05-2022,4
722,4041591480005009,LT989690169692670181,25,09-12-2022,3
723,4041592949899248,YY17UCMV14761759039162939862841565,119,10-01-2022,15
724,4041592949899248,AT350954599953498567,45,19-02-2022,19
725,4041592949899248,LY23575724406700547007136,620,12-04-2022,3
726,4041591480005009,PT73743231913016407684562,1196,16-05-2022,8
727,4041593122344,BA506100885194701837,77,14-11-2021,9
728,3567677630072431,SE4480828880285956718899,409,15-10-2021,2
729,3567677630072431,ST57255591693754604510989,436,10-11-2021,6
730,4175002257416617,CR70046147082785233553,669,16-07-2022,2
731,4175002257416617,BH68GHGA26149615238386,905,08-08-2022,17
732,3567677630072431,AZ04LNRA36392459912424524489,373,01-09-2022,17
733,6759219299794517,KZ179930356356878695,235,29-05-2021,12
734,4175002363554905,MK81754744838766647,497,05-09-2021,16
735,6759219299794517,MT23FFSU98794712847980932312203,490,18-09-2021,14
736,4175007220957761,MU07CCCV5488868597625748853FZC,448,23-09-2021,19
737,3557608276398592,LV66ZEGO6301027911775,173,31-10-2021,16
738,3557608276398592,XK971271013066209118,991,21-11-2022,6
739,4175008933060299,SV67OVZY27376648324218015133,349,14-09-2022,3
740,4175009407469511,ZZ22LFEG134106996750602113749243738,76,19-07-2022,15
741,4175009407469511,PK82XMQB3029988342615202,218,09-08-2022,9
742,4175009407469511,EE640051104593382309,804,19-09-2022,2
743,4405851075872225,DJ6883364180469399581943696,162,11-05-2021,6
744,4041591175763656,DJ3237079114848514658595648,267,06-12-2021,4
745,4041591175763656,AZ56DROV78446840534118920295,189,04-09-2022,8
746,4041591175763656,SC10SHXS54018235359432760882PAK,1172,06-10-2022,17
747,3546116859654138,IS877360804407871721945035,520,14-10-2022,19
748,3546116859654138,VG95VDLO0880148791532223,66,19-10-2022,6
749,4508933649001469,BH71HHUR26557627727664,836,02-11-2022,12
750,4891152822522,DJ7574215905696552536305018,260,08-04-2021,6
751,4891152822522,NL15GGBS5106892619,415,30-05-2021,18
752,4891152822522,DO11734427177469011779950679,72,03-07-2021,8
753,6374543828470801,MC4316634554836917816523234,157,31-08-2021,17
754,6374543828470801,GI13JFCQ849380048092486,389,17-09-2021,8
755,4891152822522,VA02387905639951985496,396,04-10-2021,4
756,4891152822522,HR6927059580161607405,96,10-10-2021,4
757,6374543828470801,BI7964441933780925811829834,213,19-10-2021,10
758,4891152822522,LT241597047314643444,710,09-04-2022,12
759,4903386786073463,SA2360434835582143172076,305,18-10-2021,3
760,4903386786073463,LT989690169692670181,9,10-11-2021,3
761,3585310205153539,JO33CXAK4019486286072200895281,485,01-01-2022,12
762,4903386786073463,IL075143018881839339072,261,19-05-2022,4
763,4903538064476957152,PL80987662019828808458770785,725,04-09-2022,7
764,490512906359513746,IQ47WNZN067604541799751,203,18-10-2021,4
765,490535834198647843,DE81601998964542924472,98,19-09-2021,7
766,6759219299794517,DO29507137207277490413739231,263,30-05-2021,2
767,4913255553549351,RS63232623035213534130,26,28-06-2021,15
768,4175002363554905,CY13644893534798213854553910,77,15-03-2022,19
769,4913255553549351,SD7133375056041028,1697,03-07-2022,12
770,4175002363554905,XK512890975672769693,1242,30-07-2022,12
771,4913255553549351,EG592787057580733207051305808,1522,27-09-2022,17
772,4913989043105958,GT63144553849620907656776442,161,14-02-2022,19
773,4913989043105958,GR4544142763613570607728466,374,18-02-2022,2
774,5602241511548894,LU741951757890908593,169,25-04-2022,7
775,4913989043105958,AD2364817834365217209229,1656,02-11-2022,19
776,4917363302243338,IE44HKKP78382016650484,361,24-11-2021,2
777,4917363302243338,HU76924066009963800777545660,207,25-03-2022,19
778,3558742752333580,VG40XJEN3286744324312238,10,05-04-2021,14
779,5602243364303971,VA33885812182434079055,120,19-07-2021,5
780,5602243364303971,TN8309695462120235357469,9,12-10-2021,12
781,4917669978026983,GT62406289752455266622308694,90,09-03-2022,8
782,4917669978026983,KZ116403743987876257,696,15-06-2022,17
783,5007663568060773,IL075143018881839339072,297,13-10-2021,7
784,5007663568060773,IS627373676711143633576247,203,14-01-2022,6
785,4917908874437062,IL109679507960414175303,1212,09-04-2022,8
786,5007663568060773,MC7660031513158721103458892,265,22-11-2022,8
787,4936031850983889,PL92790409283258166422020187,47,24-06-2022,3
788,3540442159744098,JO55RXYG9179540870651496050426,51,17-07-2022,13
789,3540442159744098,VA02387905639951985496,22,03-08-2022,8
790,3540442159744098,CY02701523012494104412048701,170,27-09-2022,13
791,4936136691960130197,FR3650916874961286524982974,313,17-05-2022,15
792,493651543509687982,DK3304112620299470,175,11-11-2021,2
793,4936667853462320,TN4875412213164421422787,17,16-11-2021,4
794,374622254755167,MC4463991500181209364370091,128,28-12-2021,9
795,3545273067569011,IL729229997026774445919,409,11-03-2022,14
796,5002352740179686,GR7168947367861944991451419,298,11-06-2022,8
797,5007662396982240,RU9061823190274069081280627082612,390,22-04-2022,17
798,5007662396982240,YY48BJMV68797891094234256079102327,288,20-05-2022,5
799,5007662396982240,FI4292238531079217,157,08-07-2022,10
800,3558152436514375,EE640051104593382309,236,07-07-2022,17
801,3558152436514375,ME76746928306955305165,1155,26-08-2022,5
802,5007662463671080,GR5903115174910048345962021,643,13-12-2022,6
803,5007663568060773,YY06LOQJ31737534438016584833636678,122,05-08-2021,19
804,4917908874437062,RU7466959424612843672956547889001,203,24-05-2022,10
805,4917908874437062,AZ62PEUC98962462953365364616,799,04-08-2022,7
806,5007663874216994,DE14826986180827501039,132,22-12-2021,9
807,5007663874216994,SA2360434835582143172076,568,16-01-2022,12
808,3567950627852317,CH4830075692473953702,440,26-01-2022,18
809,5007663874216994,EG549851162002175702849172207,999,03-02-2022,3
810,630400174515878968,BY23765110399009854880170375,315,15-02-2022,12
811,5007663874216994,CH7563839492461149990,841,24-02-2022,8
812,630400174515878968,FO3936531225266287,748,17-03-2022,18
813,3567950627852317,XK375796526755590916,612,27-03-2022,16
814,630400174515878968,IL075143018881839339072,60,17-04-2022,8
815,6392697644882868,GE53FL6713792939142237,184,29-05-2022,2
816,3535505667385492,PT07195951426071614957148,47,13-10-2022,5
817,201780737200703,FR1566849902876085450547816,1717,17-02-2022,17
818,201780737200703,BE68608680743603,140,18-02-2022,9
819,5010120310092344,SV67OVZY27376648324218015133,377,24-01-2022,12
820,5010120310092344,HU72417336448094329603031694,738,02-02-2022,15
821,3571814317357884,DE44501405232868345553,38,17-06-2022,14
822,5602241383625549,MT86OKQI95872271477601319360725,123,12-03-2022,10
823,3575587928104996,BG85KCJW60292540885596,593,06-04-2022,2
824,3575587928104996,XK375796526755590916,402,08-04-2022,4
825,3575587928104996,MU91PPWA0312903936980010888RXY,87,25-04-2022,18
826,3575587928104996,AL70221476133868176865613455,864,19-07-2022,18
827,3575587928104996,KZ116403743987876257,818,24-08-2022,16
828,5010122278903983,SI13924893203528668,185,19-10-2022,19
829,201906897724188,CZ7666762759797338441623,530,01-12-2022,14
830,3575587928104996,RU7466959424612843672956547889001,334,18-12-2022,19
831,5010123535243734,EE238897509609817005,445,08-07-2021,14
832,3536046119918928,SC12KQGX05137361000708902774LDN,555,06-09-2021,9
833,5018413101912508490,SK9591245197604004180433,2216,09-09-2021,12
834,3536046119918928,VA33885812182434079055,887,12-09-2021,6
835,5602223816517535,VA29913297523705845186,13,18-06-2021,9
836,6304947984178421641,ST51089205873540823255953,67,24-06-2021,19
837,6304947984178421641,ST88471551801498521794014,345,22-07-2021,7
838,6304947984178421641,BR6125890447844254957095966S5,1004,28-08-2021,14
839,6304947984178421641,HU54277271501343318827690436,141,31-08-2021,10
840,6304947984178421641,EG198174410692079972806527555,481,05-10-2021,3
841,5602223816517535,TR066221275507066535803132,533,28-10-2021,9
842,5020740998434993,ST94955017360163263677720,930,13-12-2022,7
843,50208359548162556,GL3429373148138281,894,26-08-2022,12
844,348550514742902,TR391217884174841852618775,825,08-09-2022,18
845,348550514742902,BE45452801265031,734,09-09-2022,6
846,3541520957231944,GR5881400922299416491262165,133,15-08-2022,12
847,3541520957231944,DO12502742937236163326771725,714,20-09-2022,7
848,5038050721609766,KZ225303079462190161,25,28-05-2022,3
849,5038050721609766,IQ86BGCQ605758161158884,13,10-07-2022,12
850,5038050721609766,NL06XNII5146573808,36,23-07-2022,2
851,0604745800328270,CZ8251361875349960710680,623,27-04-2021,8
852,5602212368880656,LI6254567628822072007,265,14-10-2021,7
853,0604745800328270,VG12FOYG9771923119806330,15,01-04-2022,8
854,5602212368880656,MT23FFSU98794712847980932312203,930,12-05-2022,8
855,5602247270174442,YY33MMNH73506869199045194054296470,354,12-11-2022,12
856,503820145758726032,BG20VIPS53921975769068,122,25-10-2022,10
857,503820145758726032,MR6745542950771774337131219,38,26-11-2022,15
858,503846328185810252,HR8800435379438603480,381,30-06-2021,2
859,3589646107363445,PS68NDXM816286550705308023945,544,25-12-2021,3
860,3563769379492260,LI3023377643439514192,577,29-01-2022,13
861,3563572642250030,UA693740849738685329409997811,1024,03-07-2022,9
862,5048371680941778,SC32BQRA88867260400313839830RTF,312,22-08-2022,17
863,5048371680941778,AE309643228018127282792,695,12-09-2022,19
864,676120792052315177,KZ284499440700482571,316,10-10-2022,19
865,6763486701335736610,AZ61BXVH25416651083135615145,489,23-08-2021,15
866,6763486701335736610,CZ0661984388459058544466,48,07-09-2021,17
867,3577066630990073,LY97703603063664403546889,664,07-01-2022,13
868,5048372469871707,AD0910129245846658622699,111,14-01-2022,19
869,3577066630990073,AE752536395335099072817,4,20-01-2022,5
870,3555898894129089,CZ4944488699437135588183,493,13-09-2021,4
871,3555898894129089,BH30NGDQ92194263816803,36,26-09-2021,13
872,5048376474635551,CZ5175491220296948121402,203,21-11-2021,19
873,3555898894129089,SV06ZRUG26006611775000630692,838,25-05-2022,10
874,3555898894129089,NL06XBKY7168324578,116,27-05-2022,15
875,3579377355297703,CH2894789291384482991,96,18-09-2021,15
876,3579377355297703,GI15UEAG920942946477178,945,26-11-2021,15
877,342438540494852,BR0405321980898447425850849K1,263,06-03-2022,14
878,5048378993480048,CY84791370615833899966696709,518,21-09-2022,19
